	P2_A1	P2_A10	P2_A11	P2_A2	P2_A3	P2_A4	P2_A5	P2_A6	P2_A7	P2_A8	P2_A9	P2_B1	P2_B10	P2_B11	P2_B2	P2_B3	P2_B4	P2_B5	P2_B6	P2_B7	P2_B8	P2_B9	P2_C1	P2_C10	P2_C11	P2_C2	P2_C3	P2_C4	P2_C5	P2_C6	P2_C7	P2_C8	P2_C9	P2_D1	P2_D10	P2_D11	P2_D2	P2_D3	P2_D4	P2_D5	P2_D7	P2_D8	P2_D9	P3_A1	P3_A10	P3_A11	P3_A2	P3_A3	P3_A4	P3_A5	P3_A6	P3_A7	P3_A8	P3_A9	P3_B1	P3_B10	P3_B11	P3_B2	P3_B3	P3_B4	P3_B5	P3_B6	P3_B7	P3_B8	P3_B9	P3_C1	P3_C10	P3_C11	P3_C2	P3_C3	P3_C4	P3_C5	P3_C6	P3_C7	P3_C8	P3_C9	P3_D1	P3_D10	P3_D11	P3_D2	P3_D3	P3_D4	P3_D5	P3_D6	P3_D7	P3_D8	P3_D9	P4_A1	P4_A10	P4_A11	P4_A2	P4_A3	P4_A4	P4_A5	P4_A6	P4_A7	P4_A8	P4_A9	P4_B1	P4_B10	P4_B11	P4_B2	P4_B3	P4_B4	P4_B5	P4_B6	P4_B7	P4_B8	P4_B9	P4_C1	P4_C10	P4_C11	P4_C2	P4_C3	P4_C4	P4_C5	P4_C6	P4_C7	P4_C8	P4_C9	P4_D1	P4_D10	P4_D11	P4_D2	P4_D3	P4_D4	P4_D5	P4_D6	P4_D7	P4_D8	P4_D9	P5_A1	P5_A10	P5_A11	P5_A2	P5_A3	P5_A4	P5_A5	P5_A6	P5_A7	P5_A8	P5_A9	P5_B1	P5_B10	P5_B11	P5_B2	P5_B3	P5_B4	P5_B5	P5_B6	P5_B7	P5_B8	P5_B9	P5_C1	P5_C10	P5_C11	P5_C2	P5_C3	P5_C4	P5_C5	P5_C6	P5_C7	P5_C8	P5_C9	P5_D1	P5_D10	P5_D11	P5_D2	P5_D3	P5_D4	P5_D5	P5_D6	P5_D7	P5_D8	P5_D9
P5_B11	0.796760084543	0.907896439298	0.859892547203	0.793269976997	0.888247840404	0.869239264156	0.866091896621	0.801016972633	0.759663770155	0.78292010788	0.853650088812	0.763390311955	0.717251009141	0.784845737154	0.783957415356	0.806129727072	0.74672881786	0.856883850215	0.746930494241	0.718477367169	0.788827413902	0.80320204409	0.877887959159	0.898670026881	0.820407417671	0.88392873498	0.847769746562	0.885304722525	0.943238273928	0.859571823196	0.788477590137	0.757622014393	0.796990575207	0.943713585484	0.862810221888	0.903542942843	0.887725801269	0.899000070703	0.889284542502	0.854931723337	0.773635248952	0.859701617124	0.815374215138	0.824837306741	0.863440377672	0.839219916013	0.833088592099	0.84483171364	0.920229600151	0.949795501726	0.913405619844	0.81258820456	0.87873967874	0.821423453261	0.826288695898	0.773419987726	0.916045946033	0.868029937559	0.871095895797	0.901170625712	0.890629404893	0.860403922171	0.889149724893	0.86067510673	0.803881095629	0.890145237667	0.956366492448	0.867397373197	0.938407229758	0.914726008169	0.832678697092	0.856751278275	0.91424190676	0.924472629649	0.871957373813	0.941662377195	0.815108004286	0.915565235195	0.953097068495	0.853710546384	0.888727388511	0.910681868018	0.875722370901	0.876835188183	0.749559866229	0.752386125842	0.959670823721	0.878614620262	0.838708658141	0.800213179802	0.89893206377	0.908488660512	0.829549635009	0.872321707195	0.862270528599	0.844612465891	0.78407276569	0.835077233552	0.796155402706	0.835131460787	0.848506247215	0.847406526324	0.837716685848	0.831905094969	0.84894872308	0.840803989094	0.823465371981	0.834149613782	0.858017809701	0.851039599387	0.817147546975	0.851003552258	0.859536733795	0.845089559142	0.978590769629	0.847954313132	0.825241405353	0.846130659212	0.881891675352	0.81728948373	0.844579758209	0.801425009891	0.871102715077	0.851746499858	0.838333947361	0.910822681912	0.848882548761	0.786177806987	0.879600683165	0.868647575793	0.809145577039	0.816105753834	0.864597882256	0.955691953309	0.886311312006	0.85213502189	0.874157755508	0.864756077215	0.855024751237	0.846341140539	0.747099745233	0.810669755356	0.659922033128	0.649711591511	0.0	0.700166513961	0.656689795904	0.720477712506	0.619081251093	0.660435456961	0.723123452238	0.663279599706	0.648264366607	0.930629544665	0.894035081136	0.831953248198	0.832259090833	0.898600266792	0.85359359025	0.912369463556	0.935565906043	0.658581191196	0.815357281947	0.731128218934	0.8276645617	0.794750799685	0.915114266456	0.881777929654	0.924530329073	0.95840958082	0.764437060727	0.782193824492	0.91133750527	0.881124374827	0.833334066821
P5_B2	0.822896703579	0.899191031926	0.905022089323	0.820920442555	0.864519897606	0.906934439409	0.905416760248	0.796385702815	0.764642778164	0.854746010857	0.86658463193	0.807195417881	0.67200273718	0.797374549107	0.850700799512	0.822690091574	0.791485528747	0.848591991021	0.716844896251	0.630820538462	0.810805979567	0.802534270331	0.92292312174	0.911932564033	0.89985834816	0.920921634755	0.900486319219	0.93184786006	0.943446954034	0.911521315576	0.792618380407	0.777120265275	0.816271135127	0.934416741454	0.876475085411	0.914249498407	0.905992782301	0.916850781295	0.89897664841	0.871593531717	0.832429714992	0.915483261962	0.885162337903	0.88951601345	0.870004844922	0.912873077756	0.89203951799	0.906960790171	0.943054613378	0.947868996393	0.947871356673	0.867949915809	0.885377817062	0.87723824395	0.865856981727	0.841506394858	0.93121941276	0.889561752964	0.894642570552	0.924481335273	0.897288700108	0.874983334298	0.909194539821	0.906135757185	0.869071654979	0.925186057745	0.965144922142	0.876010175203	0.953311212103	0.946920958796	0.875861765722	0.901122078625	0.919084268655	0.921458126926	0.890170298093	0.942242048955	0.846209465469	0.94023431089	0.965827487288	0.901062030863	0.919952004997	0.92540763232	0.886818016442	0.898748753982	0.851944206979	0.849075513394	0.957705397266	0.923943966147	0.902540687375	0.860460266848	0.93128434615	0.934384326989	0.880843826542	0.90871652944	0.918854516599	0.84504494121	0.813762428288	0.899915177012	0.842158930953	0.848142434825	0.870822088792	0.874734250602	0.852030791191	0.836994973405	0.837297726885	0.878151942343	0.858928285159	0.850223476175	0.852643859264	0.902492383581	0.853061482445	0.865015672994	0.91735684739	0.902863658801	0.979249858541	0.866782124181	0.835620532877	0.872550513556	0.895785782685	0.86461827335	0.890911894451	0.856215018092	0.912431229127	0.907745391663	0.83511177696	0.919742804525	0.873564050007	0.860276421649	0.916030783237	0.919760848828	0.857235651556	0.882695788651	0.899818640792	0.958561070698	0.913998073001	0.902468319698	0.908971709697	0.892214342126	0.896924421897	0.885083197205	0.778539213305	0.873421231756	0.727484176669	0.638633588842	0.700166513961	0.0	0.557433566843	0.537683899442	0.639580349884	0.657291154454	0.748379906132	0.63547638451	0.566699630769	0.943105663393	0.908140646073	0.848022156633	0.890519133193	0.933078297867	0.90368441659	0.934998998247	0.944874156454	0.693104540517	0.822338967085	0.746344681806	0.882087209337	0.887411245198	0.927169418844	0.907137165938	0.950179835047	0.963204576134	0.857936579651	0.842645579462	0.922017135139	0.932362049211	0.904527720556
P5_B3	0.798581493921	0.900414237748	0.885788176513	0.785405218915	0.8658032288	0.886805538081	0.889256373352	0.806806518203	0.772702808856	0.817370789384	0.845840602857	0.78799078515	0.679042491377	0.765066608745	0.81237284827	0.796859809587	0.766045788313	0.836363554933	0.693338809831	0.624418224212	0.775015510707	0.777706432067	0.901233624812	0.888864287867	0.862156089693	0.90342397404	0.874450381261	0.915424469712	0.943975614059	0.892125145329	0.771421253028	0.7663053227	0.813466229918	0.939435664278	0.853962131529	0.905812692903	0.88690092733	0.911169048482	0.886160179963	0.849867804437	0.809620250506	0.892691902702	0.848647612122	0.867896832174	0.859929315271	0.880303992506	0.865090937817	0.880923524167	0.928972209089	0.933832631087	0.936490543273	0.83943992706	0.867991799465	0.865658822227	0.844923044169	0.816637128424	0.915498175616	0.869639254693	0.871099546893	0.904094816654	0.881729394775	0.856168244175	0.889007848999	0.883804659236	0.842038525167	0.908157158487	0.952083449559	0.855374332181	0.942278595379	0.928676667345	0.855892735727	0.883152632538	0.905271350762	0.908731482575	0.870750185067	0.931018409073	0.828343921809	0.921240549928	0.95656766908	0.889740700848	0.899897843392	0.912836277879	0.877787684804	0.893397413541	0.809462732105	0.828071187192	0.953146101099	0.917262434494	0.88201248697	0.839187007908	0.927590057573	0.933401235984	0.85771649071	0.894551129988	0.902396891689	0.846626684177	0.777133806266	0.881813748786	0.831498422147	0.836635273259	0.853284104126	0.860112353582	0.832343640361	0.814251090357	0.822736556674	0.854559567081	0.848546858135	0.819322752932	0.836391851041	0.876081090455	0.811477095161	0.85161066856	0.904644485649	0.885882920037	0.96800894974	0.847745903636	0.826751702832	0.843251861078	0.877078984947	0.844174448442	0.871255511268	0.827855540767	0.892904082537	0.889952117702	0.825488285758	0.932674748876	0.885817174254	0.837492938072	0.914854488987	0.901814015215	0.851103600348	0.870888850088	0.881857343547	0.946946475314	0.906758444619	0.889346879414	0.890259333522	0.866630455021	0.886083368802	0.889906074143	0.764896236592	0.820082121356	0.657047268946	0.577834409648	0.656689795904	0.557433566843	0.0	0.633458437182	0.590894457512	0.668481933584	0.764835182797	0.650775586974	0.60411502856	0.943704687452	0.880025907897	0.827557005486	0.883611400505	0.930228907616	0.881024213709	0.91607781972	0.928803294912	0.67890709757	0.83707523449	0.7530442304	0.852171890062	0.846132576938	0.918912484363	0.883955382647	0.93075795938	0.947154180803	0.835117691429	0.814479507981	0.901456019411	0.906897535701	0.881781637027
P5_B4	0.837003170594	0.916174461685	0.915072174298	0.825559886688	0.877423012399	0.91369147226	0.90312593216	0.799228273993	0.785137650735	0.864936245496	0.884247732216	0.795297947131	0.656155133097	0.812666257877	0.846703761617	0.827258045692	0.803371351291	0.870089715671	0.717153338726	0.703993782436	0.803179376872	0.82632514248	0.913950199907	0.90687582779	0.913577692034	0.920191149212	0.894308662318	0.932714419668	0.948319131814	0.910672925933	0.817435533696	0.77729135314	0.78781870491	0.929832081357	0.87320273583	0.92550252826	0.910727083162	0.90368667408	0.892478768782	0.867921191896	0.826816134274	0.915545201274	0.888341275339	0.894003598681	0.892688505983	0.903983455093	0.894259894146	0.915655632726	0.940398285463	0.956364555087	0.95622184644	0.850531553158	0.867445217743	0.890636239941	0.844945807869	0.846622564941	0.943305942962	0.905571196917	0.908305723262	0.938179184918	0.895717070303	0.902583403969	0.921249887674	0.918042893498	0.862129560667	0.936137584349	0.967349257933	0.88566161347	0.958008400157	0.950527413494	0.87763365783	0.912834248898	0.913892448501	0.937344824184	0.907023608084	0.950054493505	0.87063417923	0.942662941295	0.963181502545	0.908167464788	0.932107829716	0.93136301252	0.880580624784	0.901438595153	0.856163691998	0.856821092235	0.971834244175	0.916977831649	0.889465751143	0.856660906706	0.92665133486	0.934343469605	0.885160727248	0.921806261704	0.921216929235	0.809892359499	0.794957326431	0.89668600432	0.824926558459	0.856498662333	0.881554773949	0.855408915712	0.842479821643	0.821587228154	0.826575469942	0.876277623215	0.8403140493	0.864038989322	0.870644104472	0.897664334952	0.865600713136	0.856896882836	0.915557045015	0.895237587913	0.98366422404	0.83988574531	0.830531767087	0.888745105467	0.913621880243	0.849279057447	0.892346446185	0.864315462572	0.905767942324	0.915665882005	0.846206276409	0.91234657674	0.860167806365	0.840846141476	0.895396563711	0.917166119912	0.835075936678	0.879375275501	0.905983753943	0.964071409361	0.906445266542	0.891605304548	0.907190045678	0.886351791409	0.902348683634	0.864576148471	0.760221614181	0.872242479449	0.74179699328	0.671566453285	0.720477712506	0.537683899442	0.633458437182	0.0	0.644645051936	0.588132896483	0.682892668177	0.653698395211	0.604449244101	0.94269885949	0.922992623637	0.865796574013	0.892212999547	0.926112242203	0.899393816087	0.944925069928	0.957601955499	0.640080215435	0.803797536247	0.736512309257	0.89486575335	0.888127095642	0.921396917079	0.917302837742	0.948884735809	0.973419428109	0.852604617175	0.812781201278	0.926574431473	0.932408963876	0.908228843151
P5_B5	0.807154693481	0.91719666761	0.867165934203	0.788995739989	0.896007377189	0.864539447167	0.875683109444	0.77092659524	0.735966215297	0.797353153104	0.860542037219	0.727316579423	0.639421692458	0.746296694558	0.769296374029	0.745336966088	0.745316918315	0.838688984718	0.723178861925	0.710016151191	0.754218671753	0.766703397111	0.878222246187	0.876654174208	0.818699684044	0.878500267673	0.847268570685	0.88610039942	0.946226219158	0.864933838328	0.742691143605	0.697168075021	0.744096340542	0.950944117495	0.841666928731	0.903778718591	0.889045838728	0.896282759671	0.879145963072	0.849977577641	0.745299692679	0.862621769085	0.824367112442	0.834525325588	0.873466885738	0.832415152863	0.841887555735	0.854840684452	0.924675619091	0.937609307515	0.917469324671	0.788074265483	0.827342220408	0.847085269009	0.784095796062	0.77915158568	0.901281553959	0.865626411981	0.857328480131	0.897705933948	0.862212089085	0.865171014161	0.888496859853	0.86200384696	0.801700396223	0.896802470557	0.947977332447	0.85194069167	0.92933062517	0.916377223965	0.853809114481	0.862064525507	0.895085136079	0.909586710614	0.857438119464	0.928926384043	0.820767743913	0.905460243937	0.947727822901	0.854214879361	0.876270483585	0.906405522798	0.848581196186	0.86630968034	0.714643484732	0.737872159111	0.951196228506	0.890907256501	0.848765660779	0.8092350842	0.905211912485	0.915152719384	0.815109715104	0.869448641684	0.861949243201	0.804736870831	0.728763744718	0.844574716672	0.805986327717	0.810888364958	0.824751468802	0.846694860054	0.812136755213	0.789044465366	0.814964336961	0.839815315009	0.820450000773	0.826864622126	0.843049406879	0.849426388333	0.804144385086	0.806810850484	0.876729134803	0.8443424519	0.972767533696	0.801037879219	0.791458306851	0.814913373742	0.86572413321	0.79113242181	0.836235712128	0.802893896044	0.852514247168	0.835998838857	0.80939191186	0.911796269751	0.863322178999	0.76597253145	0.888388339359	0.871844961718	0.809583524568	0.832045578916	0.865361080482	0.949727965427	0.893540639939	0.858490642961	0.8708919996	0.85292521068	0.861541223959	0.856751282098	0.729252023384	0.791242348257	0.633786410246	0.487911078946	0.619081251093	0.639580349884	0.590894457512	0.644645051936	0.0	0.616402834151	0.709949936692	0.640955885408	0.630308562878	0.93909809652	0.880861031508	0.7890254639	0.854418011522	0.909689349987	0.849382062852	0.905884492693	0.927463200888	0.615069601354	0.820230310685	0.725698273069	0.827023883921	0.791898842602	0.910603241573	0.867533106499	0.920442791406	0.951833680656	0.760603706205	0.750032246878	0.901107528146	0.872502457267	0.836681380076
P5_B6	0.817584718008	0.892910683292	0.891459128995	0.801708609186	0.862407152558	0.896918890532	0.887319694456	0.760765278738	0.754803370804	0.820100964829	0.857157831411	0.743946927477	0.68092210855	0.798112761951	0.813873513147	0.797099260885	0.787883375322	0.87714471462	0.714998968859	0.740148862226	0.789863477436	0.82833414015	0.897899123313	0.904505678255	0.865425331091	0.909059078434	0.875909072896	0.910080373821	0.936971072244	0.882722475353	0.80600888848	0.756878228776	0.737329012497	0.931045434572	0.866786812328	0.910687258549	0.894455389974	0.898206806656	0.897375086245	0.869822925711	0.788590151301	0.895101254316	0.842029867043	0.873702973	0.864600128087	0.868723879071	0.868734198354	0.892783846524	0.933737697624	0.958036023121	0.943024690157	0.826863892628	0.874038515062	0.852537343116	0.844149457818	0.798545789945	0.94347975851	0.898088009882	0.908911245961	0.934835473207	0.905687378933	0.894489926742	0.909981952441	0.905559418088	0.830850199925	0.924860205578	0.970550925196	0.884081636061	0.950522018464	0.940016598686	0.857377511168	0.901160098321	0.923573247272	0.936193612244	0.903894965525	0.952126833934	0.856614227958	0.935267238178	0.960540872758	0.88719373867	0.912836855375	0.928945278831	0.880217433458	0.881870268841	0.800788396187	0.801286046029	0.971882139917	0.897947581125	0.856445077295	0.825326458307	0.909360810079	0.917740274697	0.860355545664	0.905070717827	0.895750088697	0.821644217274	0.781250702679	0.869025403828	0.814458333214	0.852811586196	0.877961681178	0.853616566193	0.827805222424	0.828607745864	0.841285735236	0.854456220883	0.815969502427	0.853402754692	0.878843420655	0.874672326956	0.85922855126	0.849847249687	0.888926953617	0.862783602965	0.985504839313	0.822090280792	0.829795822352	0.877595329123	0.910067459824	0.835009888151	0.876681816741	0.833540970021	0.891787841205	0.88580206625	0.849263384103	0.911400898927	0.86618297311	0.791962337209	0.886070405572	0.88811674167	0.839853371121	0.853720159919	0.898245283302	0.964871916836	0.901287314078	0.876846541965	0.895510561731	0.877964370678	0.894937075598	0.824871428362	0.725789709935	0.840481988941	0.713570202478	0.637660319206	0.660435456961	0.657291154454	0.668481933584	0.588132896483	0.616402834151	0.0	0.626234952956	0.677532847776	0.626408226977	0.928213343039	0.915752229217	0.855812605343	0.874786766642	0.922062342225	0.876233975427	0.935370904951	0.95576401246	0.640704543893	0.777091919122	0.701746107422	0.874159807029	0.836096277824	0.920310930734	0.90779554797	0.939590184773	0.971406759886	0.806005626569	0.789148438945	0.927729040333	0.916344899427	0.88247922655
P5_B7	0.876561771098	0.92575787288	0.902961783791	0.858461115415	0.919979291793	0.912686143872	0.905689607555	0.75581034818	0.784920598048	0.860619991181	0.908523750876	0.790304158023	0.747694772667	0.842585034514	0.842268370005	0.838292217551	0.814135138956	0.908010946839	0.778679887493	0.792216446105	0.827962405784	0.857716290245	0.922040855495	0.933521201893	0.90994311568	0.923233224814	0.906938167638	0.932268663774	0.93625691662	0.917556397476	0.838283919186	0.790402935342	0.755669688061	0.942255601129	0.903166385897	0.946795191933	0.93323147771	0.910359024171	0.922147961757	0.886238399139	0.790949881743	0.918220449326	0.889900299656	0.903241925863	0.903053814733	0.906311555452	0.900705476706	0.920985944258	0.952095643281	0.969960216046	0.955651008304	0.844083991057	0.898970113201	0.885284124859	0.873276331706	0.828922561501	0.955209952272	0.9272936287	0.933225705279	0.950623784085	0.924860007235	0.923988980335	0.934515444348	0.926634675337	0.836825463785	0.943376761231	0.977116075535	0.904207653652	0.965530874604	0.958574549564	0.887570783043	0.923615145247	0.945856986622	0.955231031815	0.92862971344	0.968993005677	0.883342100355	0.95262578577	0.972121816697	0.913694401953	0.941989003668	0.949823671663	0.895073035564	0.90010974135	0.854979075752	0.825582570563	0.976444318661	0.88438023521	0.896394536823	0.852279033293	0.902999700382	0.906550818928	0.895298159033	0.928992333337	0.927107779932	0.856523303628	0.809489149042	0.882090457063	0.836937952173	0.886769192717	0.899554571136	0.873381799376	0.860817240498	0.866617532323	0.879086820425	0.883356730537	0.817156178418	0.888453999744	0.913605545797	0.907018272935	0.891799950222	0.885677406969	0.920144091501	0.891270878873	0.988043568184	0.843101264164	0.844187555189	0.899176988471	0.929396927186	0.865276590716	0.908595042575	0.846484367612	0.898375846828	0.919090066962	0.870487611312	0.895376809157	0.858459989092	0.849100070432	0.862800278547	0.916542687255	0.846449249044	0.86251823698	0.930870655099	0.975518760705	0.88471503159	0.871600102	0.921030947086	0.910174726025	0.902694452808	0.758200973522	0.69376918917	0.884660742251	0.749749763264	0.735219379393	0.723123452238	0.748379906132	0.764835182797	0.682892668177	0.709949936692	0.626234952956	0.0	0.700391563949	0.712222088343	0.912813904241	0.939252444786	0.875627114777	0.870308349927	0.914448298263	0.919205300628	0.954830678729	0.965450743868	0.633713264723	0.726433011153	0.661746817162	0.903449324375	0.877787081633	0.939736338992	0.9287929525	0.962239456128	0.979218799001	0.824379334366	0.834753101883	0.949630125996	0.939877783582	0.896625368591
P5_B8	0.849646484189	0.904268726736	0.89193383344	0.838876435717	0.907616610015	0.898361486594	0.89425065957	0.76927204386	0.758858795151	0.853709365351	0.89864127126	0.782409630563	0.651125630896	0.793951195692	0.80104049731	0.79598759193	0.775367348898	0.867668983901	0.736184922606	0.673908536602	0.789165459707	0.809700061554	0.908599367548	0.915447603027	0.892178680205	0.908937596887	0.887819445201	0.917339499094	0.952185144425	0.901986681948	0.78184990559	0.757354949363	0.765312071592	0.949162865182	0.881629017005	0.920959454448	0.92110086356	0.918996282401	0.914047368192	0.88182200843	0.807888851901	0.899939151214	0.86746136609	0.882576522139	0.898593523021	0.877504621217	0.883243255334	0.896676465277	0.943977298257	0.950903264712	0.943277299975	0.857663476631	0.874748473253	0.880171481887	0.86085513816	0.837821450707	0.935963644418	0.907989635316	0.906306460101	0.932826048232	0.908421577899	0.898237603671	0.917065750242	0.899925799138	0.847160344817	0.92411258532	0.959238753055	0.873222256873	0.950936748588	0.937583108015	0.871829070294	0.900600184491	0.927437732405	0.934071116267	0.900422023805	0.945187936164	0.866982310544	0.938865034639	0.958456847794	0.896018260832	0.916858913603	0.934429681027	0.897185972875	0.915602622472	0.831395403003	0.820186000323	0.960682332006	0.888489111645	0.88615776844	0.845549689554	0.908015500397	0.916463869572	0.867658031049	0.906546671304	0.907032920913	0.841510156043	0.811145900283	0.874315779027	0.833111716065	0.852171569619	0.866870699743	0.866786825654	0.857269788255	0.838328484337	0.847742301947	0.866650092342	0.829063714967	0.85001225866	0.871249161683	0.888202161437	0.850659828367	0.872088267461	0.906133908913	0.880739404425	0.978906094926	0.85795945317	0.836953417739	0.863543378641	0.899308455874	0.845164244689	0.883648676116	0.839608989059	0.904710368389	0.904741968322	0.860481940448	0.915429441209	0.870976331978	0.843939976724	0.892117684347	0.901449684598	0.854270284631	0.861530448264	0.894139514501	0.96083458605	0.891173047386	0.881435541806	0.898196221442	0.885388133428	0.885397349616	0.842962315004	0.688689776268	0.853922638039	0.706221766816	0.62471963353	0.663279599706	0.63547638451	0.650775586974	0.653698395211	0.640955885408	0.677532847776	0.700391563949	0.0	0.5952095706	0.9270802007	0.91432478341	0.858128774523	0.863448659783	0.929264104491	0.89129374457	0.939975503835	0.949700192681	0.611309008267	0.790832817143	0.685008830924	0.891202426642	0.86294367016	0.922098440574	0.909396815567	0.941571516789	0.963614004758	0.829977026606	0.838894475197	0.927503378302	0.920595001048	0.894478978917
P5_B9	0.838916983754	0.894869450951	0.902313159965	0.825174202215	0.869769007693	0.894966124743	0.89413659142	0.780829526418	0.751472801392	0.829246779921	0.857895555084	0.788652758887	0.662577694131	0.800452994367	0.837686245563	0.823975029518	0.779033293881	0.877379722892	0.738032521655	0.661974743383	0.818813547612	0.831468412728	0.916366311282	0.917281408709	0.876067183522	0.913231584139	0.883390957825	0.915073455121	0.94018831723	0.891852939087	0.807833746712	0.779002854924	0.796290434143	0.934882676284	0.894097336302	0.920404285265	0.908416431903	0.921000402464	0.915182986671	0.884200172116	0.818307225088	0.898592909112	0.864923273698	0.871560493331	0.860915796694	0.899230390205	0.877121976452	0.885796706028	0.941823372005	0.955975699702	0.936705144485	0.842849882214	0.885171190673	0.839932635386	0.849300931751	0.815297066386	0.938701715322	0.899567473275	0.906755194221	0.934587545306	0.903327684955	0.887914796128	0.912846722985	0.893728350609	0.848057585885	0.923816084219	0.96285671915	0.890217318137	0.950125243381	0.938194891516	0.855733131274	0.894595645014	0.931679801739	0.929164677212	0.903515201616	0.951501626811	0.844747882278	0.930524564024	0.960153440592	0.89308436093	0.914310452389	0.934343838376	0.881731750309	0.905855546714	0.823072170317	0.812563497106	0.96493998784	0.911680902786	0.878647015243	0.84181531904	0.924137338354	0.927565754011	0.872653501072	0.892716396471	0.899614509961	0.840404032509	0.79674186697	0.868558990348	0.810419428245	0.838239386717	0.870444952821	0.867516315601	0.836413182106	0.831989243247	0.842012482761	0.865481841202	0.831593334495	0.850417324578	0.865287495985	0.887281132643	0.846405812679	0.876674689574	0.89359472491	0.885071152381	0.981759014237	0.857312396797	0.842489096722	0.859138300469	0.899456220235	0.832479066185	0.877257468854	0.833200992179	0.903190107275	0.897613624833	0.855151587014	0.92125587155	0.869184166874	0.828098862952	0.903706218358	0.907435040267	0.849997301032	0.855704914752	0.888154533163	0.963150903247	0.905550196784	0.888699698566	0.907797008561	0.888854128272	0.891277521893	0.859660337198	0.756777668396	0.867153162868	0.713579416197	0.656012547951	0.648264366607	0.566699630769	0.60411502856	0.604449244101	0.630308562878	0.626408226977	0.712222088343	0.5952095706	0.0	0.93400751172	0.912920321277	0.866258071088	0.873751222408	0.933312456739	0.891334608941	0.933007887144	0.951950205457	0.674594397715	0.788701616525	0.70111325501	0.884827863536	0.850088776021	0.92636919101	0.907040243584	0.941886434947	0.96868652208	0.833719100508	0.843963574101	0.929356305587	0.919790200612	0.889395441947
P5_C1	0.925801152576	0.934456351745	0.905931070673	0.929064413358	0.92196272371	0.928567967762	0.906844645824	0.913546761422	0.917019778621	0.90896136065	0.945181917521	0.901173828768	0.937527615531	0.94135661096	0.895310680408	0.929968171067	0.924638715461	0.956741789918	0.924423364204	0.946708426887	0.932773468149	0.941225821272	0.940677696472	0.964664746406	0.951590162684	0.940004065164	0.928425250437	0.94612955398	0.953904818672	0.938173557151	0.928025138311	0.927820808001	0.913052351571	0.964617344781	0.951831152088	0.964311160483	0.950082804833	0.923855133121	0.944427934547	0.93557303604	0.907548620788	0.946498512432	0.935417672121	0.926533504061	0.93810830647	0.949524453233	0.920031584651	0.94082998113	0.956182848511	0.979927503217	0.965291596374	0.952034242483	0.968556748817	0.930512386132	0.959716970277	0.907951110873	0.972849526272	0.963266333005	0.966437088835	0.972640554413	0.975594043976	0.959151145835	0.962901708029	0.959561307825	0.899432136247	0.967326755341	0.987619820777	0.940268376539	0.980335291027	0.967207063389	0.891262594532	0.942101068705	0.971601454016	0.982066747133	0.971704192113	0.984661518088	0.922046975678	0.966528850797	0.979829938164	0.938684362993	0.967926847251	0.970964862147	0.966652289025	0.956649043516	0.93956918465	0.92247683471	0.987824765181	0.822516440947	0.920906697485	0.883809278763	0.772618962723	0.758437740527	0.925530313734	0.941250306138	0.95406395252	0.952037609502	0.937262949574	0.904330762313	0.940559523741	0.954817670229	0.957464498207	0.955212721466	0.936003332129	0.956258568246	0.964942987726	0.94402639883	0.935288206254	0.946950100959	0.961839873564	0.929556795517	0.953661797931	0.958064115393	0.950328319448	0.902078448002	0.994331205686	0.944009586165	0.939186264807	0.959404087436	0.968673198	0.960032017193	0.94114461902	0.922006362812	0.921781533136	0.958436873311	0.937954512933	0.961622782266	0.959001470801	0.943764162226	0.9029404394	0.936850202427	0.940865316807	0.869610851845	0.95022081832	0.984024203854	0.851894108614	0.847279619866	0.927036139895	0.92431178956	0.90777436041	0.847630093516	0.933900319671	0.941206343022	0.912682605271	0.942289967588	0.930629544665	0.943105663393	0.943704687452	0.94269885949	0.93909809652	0.928213343039	0.912813904241	0.9270802007	0.93400751172	0.0	0.969131136381	0.958183582656	0.83798535705	0.915812365986	0.941289112829	0.970581171788	0.976254590298	0.941005538733	0.880920370469	0.901923109096	0.931844699848	0.931966974742	0.962872019004	0.941369804565	0.970398301437	0.989024094061	0.921005095494	0.925861903129	0.97420889218	0.954616493293	0.90120613949
